32083889,"Not able to check in project to Visual Studio Online due to missing files <p>I'm trying to check in an existing project to Visual Studio Online (VSO) for the first time but I keep getting errors due to missing files. These files appear to be items that we removed. I keep adding them to \Exclude\"" list but there are too many of them e.g. simple PNG images  JS files  etc.</p>  <p>I'm not sure where the \""inventory\"" of files are kept in Visual Studio 2015.</p>  <p>Is there a quick and easy way to remove these missing files' records from Visual Studio so that I can check my project into VSO?</p>""",azure-devops
49501542,"Azure Create Container <p>After creating an Azure Storage account using Python SDK when proceeding to create a storage blob container its throws the following error : <Code>ResourceNotFound</Code>The specified resource does not exist. RequestId:508e8df1-301e-004b-224e-c5feb1000000 Time:2018-03-26T22:03:46.0941011Z</p>  <p>Code snippet:</p>  <pre><code>def create_blob_container(self  storage_account_name  storage_account_key  version):     try:         account = BlockBlobService(account_name = storage_account_name  account_key = storage_account_key.value)                   container_name = \dummy container\""         container = account.create_container(container_name)         if container:             print 'Container %s created' %(container_name)         else:             print 'Container %s exists' %(container_name)     except Exception as e:         print e </code></pre>  <p>Does anybody have any idea how to go about this?</p>  <p>P.S.: I am waiting for provisioning state of storage account to be succeeded and then proceeding to create a container. </p>  <p>Any help is greatly appreciated.</p>""",azure-storage
38951062,"Unable to execute IIS Administration commands on remote machine from Visual Studio Team Services (was Visual Studio Online) Build <p>I have a set of power-shell scripts for managing the entire deployment. We migrated our entire codebase to Visual Studio Team Services (previously VS Online) and I am trying to get the entire deployment automation. </p>  <p>The steps I am following on high level are :</p>  <ul> <li>Restore the packages and build the solutions</li> <li>Package the artifacts required in to a single folder (includes binaries  scripts  dacpac etc)</li> <li>Copy the package to a azure vm using azure file copy</li> <li>Execute the scripts on target machine</li> </ul>  <p><a href=\https://i.stack.imgur.com/Jto1y.png\"" rel=\""nofollow noreferrer\""><img src=\""https://i.stack.imgur.com/Jto1y.png\"" alt=\""Build Steps\""></a></p>  <p>The issue I am facing is - none of the IIS Administration commands are executing on the remote machine.  e.g. Remove-WebSite/Remove-WebAppPool are not working. </p>  <p>I do not see any error also being thrown by these commands.</p>  <p>Is there anything specific which needs to be enabled to run these commands. </p>  <p><strong>NOTE :</strong> I am able to get the same scripts working fine when I run from the server directly. The issue is only when I am using the run 'powershell on target machine' on build steps of Team Services.</p>""",azure-devops
42645408,Rails and Azure VM: where to set environment variables (mailer) <p>I have a Rails app hosted on an Azure virtual machine.</p>  <p>Every mailer tutorial recommends to store your domain and settings for incoming and outgoing emails in environment variables.</p>  <p>Is it safe then just to set them as normal linux env variables in the virtual machine? Or better use the Azure portal?</p>,azure-virtual-machine
53964647,"Azure DevOps: create a comment on behalf of another user <p>I'm looking for a way to add a comment to a work item on behalf of another user (impersonate another user).</p>  <pre><code>        VssConnection connection = new VssConnection(new Uri(url)  new VssClientCredentials());         WorkItemTrackingHttpClient client = connection.GetClient&lt;WorkItemTrackingHttpClient&gt;();          patchDocument.Add(             new JsonPatchOperation()             {                 Operation = Operation.Add                  Path = \/fields/System.History\""                  Value = \""Sample comment 1\""             }         );          await client.UpdateWorkItemAsync(patchDocument  id); </code></pre>""",azure-devops
52798199,"Access Is Denied error pushing package into my azure devops artifacts nuget feed <p>In <a href=\https://stackoverflow.com/questions/52772765/how-do-i-set-up-azure-dev-ops-to-build-dev-express-xaf-xpo-project\"">my question here</a> I managed to push one package to my feed  however I now get an Access is denied error.</p>  <p>According to <a href=\""https://stackoverflow.com/questions/48511512/authenticating-to-vsts-package-management?rq=1\"">this question</a> I should be prompted for user name and password.  This did occur for the package I managed to push  but it no longer occurs.</p>  <p>What do I need to do?</p>  <p>Studying the <a href=\""https://docs.microsoft.com/en-us/azure/devops/artifacts/nuget/nuget-exe?view=vsts&amp;tabs=new-nav\"" rel=\""nofollow noreferrer\"">docs</a></p>  <p><a href=\""https://github.com/MicrosoftDocs/vsts-docs/issues/757\"" rel=\""nofollow noreferrer\"">this issue on Git is relevant</a></p>  <p>[Update]</p>  <p>Something strange has happened to my folder. I get the error if I just type Nuget at the dos prompt. If I create a new folder and extract nugetcredentialprovider.zip into it  then run Nuget I don't get the error</p>  <p><a href=\""https://docs.microsoft.com/en-us/nuget/tools/nuget-exe-cli-reference\"" rel=\""nofollow noreferrer\"">the cli reference</a></p>  <p><a href=\""https://docs.microsoft.com/en-us/nuget/tools/cli-ref-push\"" rel=\""nofollow noreferrer\"">push reference</a></p>  <p><a href=\""https://docs.microsoft.com/en-us/nuget/consume-packages/configuring-nuget-behavior\"" rel=\""nofollow noreferrer\"">configuring nuget behaviour</a></p>""",azure-devops
55236470,mapreduce job on yarn exited with exitCode: -1000 beacuse of resource changed on src filesystem <pre><code>    Application application_1552978163044_0016 failed 5 times due to AM Container for appattempt_1552978163044_0016_000005 exited with exitCode: -1000 </code></pre>  <p>Diagnostics: </p>  <blockquote>   <p>java.io.IOException: Resource   abfs://xxx@xxx.dfs.core.windows.net/hdp/apps/2.6.5.3006-29/mapreduce/mapreduce.tar.gz   changed on src filesystem (expected 1552949440000  was 1552978240000   Failing this attempt. Failing the application.</p> </blockquote>,azure-storage
55685233,I want to integrate oauth code grant flow for and spa and back end is hosted on azure functions <p>I am working on an SPA in angular and azure functions as back end. and using Azure active directory for single sign on. I have implemented Implicit Flow and it works fine. but the issue is that I do not want to expose the <code>access_token</code> in the browser.</p>  <p>I want to implement code grant flow with <code>PKCE</code> validation. I need recommendations how to do it properly in azure functions.</p>,azure-functions
43610911,"Azure Web App web.config Rewrite not working <p>I use Azure Web App as a reverse proxy. When I typed URL like \www.ABC.com\""  it was working. If I change to \""www.ABC.com/abc\""  it wasn't working. Then it will change my URL to the \""www.ABC.com/abc\"". I just want to keep this URL on Azure Web App like \""<a href=\""http://ABC.azurewebsites.net\"" rel=\""nofollow noreferrer\"">http://ABC.azurewebsites.net</a>\"". Does anybody know how to solve this problem?</p>  <pre><code> &lt;rule name=\""Proxy\"" stopProcessing=\""true\""&gt;         &lt;match url=\""(.*)\"" /&gt;         &lt;action type=\""Rewrite\"" url=\""https:/www.ABC.com/abc/{R:1}\"" /&gt;         &lt;serverVariables&gt;             &lt;set name=\""HTTP_X_UNPROXIED_URL\"" value=\""https:/www.ABC.com/abc/{R:1}\"" /&gt;              &lt;set name=\""HTTP_X_ORIGINAL_ACCEPT_ENCODING\"" value=\""{HTTP_ACCEPT_ENCODING}\"" /&gt;              &lt;set name=\""HTTP_X_ORIGINAL_HOST\"" value=\""{HTTP_HOST}\"" /&gt;             &lt;set name=\""HTTP_ACCEPT_ENCODING\"" value=\""\"" /&gt;         &lt;/serverVariables&gt;     &lt;/rule&gt; </code></pre>""",azure-web-app-service
46678070,"SQL Lite on Azure App Service - Inserts Slow and Timeout <p>We have a process that needs to create a sql lite database with a couple tables with about 750k records/100mb.  It gets uploaded somewhere else (Azure Storage Blob).  I know Azure App's have very slow disk I/O and when running this locally it takes a few seconds  it always times out on Azure.   I've tried setting the <code>WEBSITE_LOCAL_CACHE_OPTION</code> to <code>always</code> and using the temp folder but that didn't help.  </p>  <p>I looked into using a sql lite in memory database but there seems to be no way to avoid the file system if I want to convert that into a byte array (or stream) which is slow in an azure app.  Ideally getting access to the in memory database to stream to a blog would be best case scenario.</p>  <p>Are there any tweaks in sql lite or in the azure app service that would allow this to finish in a reasonable amount of time?</p>  <p>Using service stack's ormlite.  Here is an example:</p>  <pre><code> using (var trans = dba.OpenTransaction( System.Data.IsolationLevel.ReadUncommitted))                 {                     dbLite.InsertAll(locs);                     foreach (var s in sales)                     {                         dbLite.Insert&lt;Sales&gt;(s);                     }                      trans.Commit();                 } </code></pre>  <p>Interesting enough I got the time down from never working (10 minutes it has written 5mb so I know it will never finish) to 4-5 minutes with </p>  <pre><code>dbLite.ExecuteSql(\pragma page_size = 8192\""); dbLite.ExecuteSql(\""pragma synchronous = OFF\""); dbLite.ExecuteSql(\""PRAGMA journal_mode = OFF\""); </code></pre>  <p>This is compared to 1 second locally.  The synchronous mode set to off seems to help the most in my scenario.</p>""",azure-web-app-service
39244265,"Azure web app redirect http to https <p>I use Azure cloud with web app and my server side written on <code>nodejs</code>. When web app receive a http request I want to redirect the request to https I found the solution. I put that to my web.config file inside the <code>rules</code> tag </p>  <pre><code>        &lt;rule name=\Force HTTPS\"" enabled=\""true\""&gt;           &lt;match url=\""(.*)\"" ignoreCase=\""false\"" /&gt;           &lt;conditions&gt;             &lt;add input=\""{HTTPS}\"" pattern=\""off\"" /&gt;           &lt;/conditions&gt;           &lt;action type=\""Redirect\"" url=\""https://{HTTP_HOST}/{R:1}\"" appendQueryString=\""false\"" redirectType=\""Permanent\"" /&gt;         &lt;/rule&gt; </code></pre>  <p>The problem is when I type in the browser \""<a href=\""https://myURL.com\"" rel=\""noreferrer\"">https://myURL.com</a>\"" it redirect to main screen every thing ok  but when I change https to http \""<a href=\""http://myURL.com\"" rel=\""noreferrer\"">http://myURL.com</a>\"" it redirect to <a href=\""https://myURL.com/\"" rel=\""noreferrer\"">https://myURL.com/</a>\"" and add to the url \""bin/www\"" according that the url looks like that \""<a href=\""http://myURL.com/bin/www\"" rel=\""noreferrer\"">http://myURL.com/bin/www</a>\""  the response is: page doesn't find.</p>  <p>The question is how to redirect a clear url without added data to the url?</p>  <p>Part of my web.config file:</p>  <pre><code>&lt;rewrite&gt;       &lt;rules&gt;         &lt;!-- Do not interfere with requests for node-inspector debugging --&gt;         &lt;rule name=\""NodeInspector\"" patternSyntax=\""ECMAScript\"" stopProcessing=\""true\""&gt;           &lt;match url=\""^bin/www\\/debug[\\/]?\"" /&gt;         &lt;/rule&gt;         &lt;!-- First we consider whether the incoming URL matches a physical file in the /public folder --&gt;         &lt;rule name=\""StaticContent\""&gt;           &lt;action type=\""Rewrite\"" url=\""public{REQUEST_URI}\"" /&gt;         &lt;/rule&gt;         &lt;!-- All other URLs are mapped to the node.js site entry point --&gt;         &lt;rule name=\""DynamicContent\""&gt;           &lt;conditions&gt;             &lt;add input=\""{REQUEST_FILENAME}\"" matchType=\""IsFile\"" negate=\""True\"" /&gt;           &lt;/conditions&gt;           &lt;action type=\""Rewrite\"" url=\""bin/www\"" /&gt;         &lt;/rule&gt;         &lt;!-- Redirect all traffic to SSL --&gt;          &lt;rule name=\""Force HTTPS\"" enabled=\""true\""&gt;           &lt;match url=\""(.*)\"" ignoreCase=\""false\"" /&gt;           &lt;conditions&gt;             &lt;add input=\""{HTTPS}\"" pattern=\""off\"" /&gt;           &lt;/conditions&gt;           &lt;action type=\""Redirect\"" url=\""https://{HTTP_HOST}/{R:1}\"" appendQueryString=\""false\"" redirectType=\""Permanent\"" /&gt;         &lt;/rule&gt;       &lt;/rules&gt;     &lt;/rewrite&gt;     &lt;!-- 'bin' directory has no special meaning in node.js and apps can be placed in it --&gt;     &lt;security&gt;       &lt;requestFiltering&gt;         &lt;hiddenSegments&gt;           &lt;remove segment=\""bin\"" /&gt;         &lt;/hiddenSegments&gt;       &lt;/requestFiltering&gt;     &lt;/security&gt; </code></pre>  <p>Thanks for answers  Michael.</p>""",azure-web-app-service
42851059,Strategies to encrypt on Azure without using KeyVault <p>Need to store some content in Azure Blob Storage  and want to encrypt prior to storing it on Azure Blob (we don't want to rely on Azure storage encryption on-rest). The issue is we do not want to store our encryption keys on Azure (e.g. Key vault)  and store it outside of Azure. Any suggestion on strategies for achieving this? </p>,azure-storage
55244735,"Host Serial Port forward to Azure VM Client <p>I am writing a barcode program using a VM in Azure. The software on my local machine emulates a serial port using a USB port.</p>  <p>Is there a way to forward data from  for example  comm port 3  to the azure VM.</p>  <p>******* edited 3/21/19 - in response to my realization and SumanthMarigowda-MSFT</p>  <p><a href=\https://i.stack.imgur.com/TgEGV.jpg\"" rel=\""nofollow noreferrer\""><img src=\""https://i.stack.imgur.com/TgEGV.jpg\"" alt=\""enter image description here\""></a></p>  <p>but in the Azure VM I am only seeing com1 and com2:</p>  <p><a href=\""https://i.stack.imgur.com/5lSFk.jpg\"" rel=\""nofollow noreferrer\""><img src=\""https://i.stack.imgur.com/5lSFk.jpg\"" alt=\""enter image description here\""></a></p>  <p>Gina</p>""",azure-virtual-machine
54755278,How to set up Azure IP alias directly using DNS name? <p>I'm setting up my website on Azure service. My DNS zone is 'xxx.io' (for example). I can create address such as 'main.xxx.io' or 'web.xxx.io' using Alias record sets and they work well. But I can't access the website directly using 'xxx.io' as address. How do I achieve this?<br> PS: my colleague says it used to work but now it doesn't  and he doesn't know how either.</p>,azure-web-app-service
52111269,"How to backup Azure Cosmos DB with Azure Function App <p><strong>Problem:</strong></p>  <p>I try to build a backup solution for Azure Cosmos DB that gives us DB dumps on a regular basis in case we programmatically corrupt the data in our database. The issue is that Data Factory does not (yet) exist for Azure Germany and we cannot rely on the automatic backups from Azure (that are only available for 8 hours). I do not want to use any extra applications outside the cloud.</p>  <p><strong>What I found so far:</strong></p>  <p><a href=\https://www.npmjs.com/package/mongo-dump-stream\"" rel=\""nofollow noreferrer\"">https://www.npmjs.com/package/mongo-dump-stream</a></p>  <p>Mongo Dump Stream should be able to connect to our DB and read from it.</p>  <p>My idea is to use this npm from within Azure Functions and send the result of the dump to a blob storage.</p>  <p><strong>My question:</strong></p>  <p>How can I send the result to a blob storage?</p>  <p>Can you give an example for concrete implementation?</p>""",azure-functions
43990866,"How to check if an Azure VM is running at a specific time via some kind of alert? <p>I would like to know how to create an alert for an Azure VM which tells me if the server(s) is running at a specific time.</p>  <p>The scenario: Servers for the Azure network need to start at 7:30am to be ready for the users as they shut down at 7:30pm each day to save $$. Today the azure automation script could not find any vms for the resource group! So that meant the servers where not started. I want to create an alert that will only tell me if the server(s) are not running at say 7:45am. So I can start them.  <em>(Running the script now does find all of the servers now but didn't before for some reason... maybe Azure was moving the vms in the resource group?)</em></p>  <p>I have looked at: - Microsoft Operations Management Suit > Log Search > Add Alert Rule. - Resource Manager > Virtual Machines > Monitoring > Alert Rules > Add metic alert &amp; Add activity log alert. But I can't see where to only run the alert at a specific time.</p>  <p><strong>Update/Edit:</strong> Script used:</p>  <pre><code>param (      [Parameter(Mandatory=$false)]       [String]$AzureCredentialAssetName = 'AzureCred'        [Parameter(Mandatory=$false)]       [String]$AzureSubscriptionIDAssetName = 'AzureSubscriptionId' )   # Setting error and warning action preferences  $ErrorActionPreference = \SilentlyContinue\""  $WarningPreference = \""SilentlyContinue\""   # Connecting to Azure  $Cred = Get-AutomationPSCredential -Name $AzureCredentialAssetName -ErrorAction Stop  $null = Add-AzureAccount -Credential $Cred -ErrorAction Stop -ErrorVariable err  $null = Add-AzureRmAccount -Credential $Cred -ErrorAction Stop -ErrorVariable err   # Selecting the subscription to work against  $SubID = Get-AutomationVariable -Name $AzureSubscriptionIDAssetName  Select-AzureRmSubscription -SubscriptionId $SubID   # Getting all resource groups  $ResourceGroup = \""Servers\""  # Getting all virtual machines  $RmVMs = (Get-AzureRmVM -ResourceGroupName $ResourceGroup -ErrorAction $ErrorActionPreference -WarningAction $WarningPreference).Name   # Managing virtual machines deployed with the Resource Manager deployment model \""Loop through all VMs in resource group $ResourceGroup.\"" if ($RmVMs)  {      foreach ($RmVM in $RmVMs)      {          \""`t$RmVM found ...\""          $RmPState = (Get-AzureRmVM -ResourceGroupName $ResourceGroup -Name $RmVM -Status -ErrorAction $ErrorActionPreference -WarningAction $WarningPreference).Statuses.Code[1]         if ($RmPState -eq 'PowerState/deallocated')          {              \""`t$RmVM is starting up ...\""              $RmSState = (Start-AzureRmVM -ResourceGroupName $ResourceGroup -Name $RmVM -ErrorAction $ErrorActionPreference -WarningAction $WarningPreference).IsSuccessStatusCode               if ($RmSState -eq 'True')              {                  \""`t$RmVM has been started.\""              }              else              {                  \""`t$RmVM failed to start.\""              }          }                    }  }      else {     \""No VMs for $ResourceGroup deployed with the Resource Manager deployment model.\""   } \""Runbook Completed.\"" </code></pre>  <p>I just want a fail safe to know if the servers are not running when they should be.</p>  <p>Expected output:</p>  <pre><code>Loop through all VMs in resource group Servers.      DOMAINCONTROLLER found ...      SQLSERVER found ...      GATEWAY found ...      APPLICATIONHOST found ...  Runbook Completed. </code></pre>  <p>instead of:</p>  <pre><code>Loop through all VMs in resource group Servers.  No VMs for Servers deployed with the Resource Manager deployment model.  Runbook Completed. </code></pre>  <p>I.e. rerunning the same script manually gave expected results.</p>""",azure-virtual-machine
17216584,Is it possible to have a webservice over an Azure Servicebus? <p>I have a virtual machine on Azure which will listen to messages over the servicebus of Azure. And another developer needs to connect to this servicebus to send messages to my service. To do so  we need to come up with some protocol for this communication system. And I was thinking about using WSDL to make the server something webservice-like  but instead of listening to the standard HTTP ports it would connect to the service bus and within it a topic with subscription  or whatever. I'm still not sure what would be best.  </p>  <p>So  is it possible? Has anyone done something similar before? Are there some examples?</p>,azure-virtual-machine
56560727,"Dependency Injection for Azure Functions V1 DI <p>I have a new issue regarding the <em>dependency injection in azure <strong>function v1</em></strong>.</p>  <p><em>Actual situation:</em></p>  <p>I have an azure <strong>function V1</strong> <code>http triggered</code> in which I want to reference my business services the way I can use my services without reinventing the wheel. I searched on the internet and I found this interesting <a href=\https://docs.microsoft.com/en-us/azure/azure-functions/functions-dotnet-dependency-injection\"" rel=\""nofollow noreferrer\"">article</a>  from Microsoft.</p>  <p>However  it seems like it only works with <strong>azure function v2</strong> (.net core) because whenever I try to install the  <code>Microsoft.Azure.Functions.Extensions</code>  I always get the following error : </p>  <blockquote>   <p>NU1107    Version conflict detected for Microsoft.Azure.WebJobs.   Install/reference Microsoft.Azure.WebJobs 3.0.5 directly to project   FunctionApp2365431 to resolve this issue.  FunctionApp2365431 ->   Microsoft.Azure.Functions.Extensions 1.0.0 -> Microsoft.Azure.WebJobs   (>= 3.0.5)  FunctionApp2365431 -> Microsoft.NET.Sdk.Functions 1.0.28   -> Microsoft.Azure.WebJobs (>= 2.2.0 &amp;&amp; &lt; 2.4.0)</p> </blockquote>  <p>Following  a comparison between the dlls of two project (one in .net core (in which i could implement DI) and the other in Net framework 461)</p>  <p><a href=\""https://i.stack.imgur.com/3vveh.png\"" rel=\""nofollow noreferrer\""><img src=\""https://i.stack.imgur.com/3vveh.png\"" alt=\""Comparison\""></a></p>  <p>You can see that versions are different  the .net core <strong>V2 azure function is 3.5</strong> and the <strong>V1 is 2.2</strong></p>  <p>I tried to <strong>reference/install manually</strong> the package version as asked in the error  and I was asked to update NewtonSoft.Json package too  I did that too  and I could after that force the installation of the <code>Microsoft.Azure.Functions.Extensions</code> <strong>BUT </strong> it broke the project and I <strong>couldn’t stop getting errors</strong>.</p>  <p>Here is the build result after doing the steps mentioned above:</p>  <p><a href=\""https://i.stack.imgur.com/ojO9h.png\"" rel=\""nofollow noreferrer\""><img src=\""https://i.stack.imgur.com/ojO9h.png\"" alt=\""Build errors\""></a></p>  <p>My question here is   How can I setup <strong>DI in Net framework project eg. For Azure functions V1</strong>?</p>  <p>Then  Why there <strong>is only documentation for azure function V2 to setup DI</strong>? </p>  <p>Are V1 deprecated or is Microsoft not supporting the V1 azure functions anymore?Because this is weird!</p>  <p>Thanks in advance </p>  <p><strong>EDIT</strong> : My question is not a duplicate of this <a href=\""https://stackoverflow.com/questions/45912224/di-in-azure-functions\"">StackOverFlow thread</a> because it's a complicated way and outdated comparing to the solution that Microsoft is providing for v2 azure functions.</p>  <p>I also watched this interesting <a href=\""https://www.youtube.com/watch?v=ZsNSf5TG4yc\"" rel=\""nofollow noreferrer\"">video</a> (still didn't test it)  and the only problem here is that i want to use something provided by Microsoft (official) as for az func v2  and not the package that he has developed.</p>""",azure-functions
49851795,Move files from Azure Storage blob to an Ftp server <p>I need to upload a few files from Azure Storage to  an external Ftp server. </p>  <p>Is there any way with Azure to uplodad these files directly without download them before ? </p>,azure-storage
19583608,"Azure Storage browsing client software options <p>As far as I know  these are the only clients available to browse Azure Table Storage  Queues and Blobs:</p>  <ul> <li><a href=\http://msdn.microsoft.com/en-us/library/windowsazure/ff683677.aspx\"">Visual Studio Server Explorer</a>:  This is great  but we need standalone software (for testers  analysts  etc.)</li> <li><a href=\""http://www.cerebrata.com/labs/azure-explorer\"">Cerebrata Azure Explorer</a>: $125 per license. We cannot afford this as of yet.</li> <li><a href=\""http://clumsyleaf.com/products/cloudxplorer\"">CloudXplorer</a>: $50 per license. We cannot afford this as of yet.</li> <li><a href=\""http://clumsyleaf.com/products/tablexplorer\"">TableXplorer</a>: Free but very limited (also no queue or blob storage)</li> <li><a href=\""http://azurestorageexplorer.codeplex.com/\"">Azure Storage Explorer 4</a>:  Many people suggest this but I find it to be very poorly written. </li> <li><a href=\""http://azurestorageexplorer.codeplex.com/\"">Azure Storage Explorer 5</a>:  Still in preview.</li> </ul>  <p>Are there any other clients out there that I am unaware of?</p>""",azure-storage
56855931,push updates from azure to github <p>i am new to azure devops and facing problem to integrate between azure devops and github  may be you could help. my question is how can i push commits that are done on the azure devop repo to corresponding repo which resides on my github account?</p>  <p>For example: 1)i import a file abc.py from github private repo 2)i make changes to abc.py in azure devops repo and commits it. 3)now all the commits i made to abc.py on master branch of azure repo should be pushed to abc.py of master branch in my private github repo from where it was previously imported.</p>  <p>thanks for your help.</p>,azure-devops
45354889,"clustering node on iisnode using nodeProcessCountPerApplication <p>I have a web app in Azure which is using node.js and socket.io  and I decided to use the clustering supported by IISNODE  using nodeProcessCountPerApplication as below in my web.config</p>  <pre><code>&lt;iisnode nodeProcessCountPerApplication=\0\"" /&gt; </code></pre>  <p>However  when I apply this  I got 500.1013 internal server error  which states:</p>  <blockquote>   <p>Most likely causes:   IIS received the request; however  an internal error occurred during the processing of the request. The root cause of this error depends on which module handles the request and what was happening in the worker process when this error occurred.   IIS was not able to access the web.config file for the Web site or application. This can occur if the NTFS permissions are set incorrectly.   IIS was not able to process configuration for the Web site or application.   The authenticated user does not have permission to use this DLL.   The request is mapped to a managed handler but the .NET Extensibility Feature is not installed.</p> </blockquote>  <p>I looked for examples but couldn't find anything similar. I am wondering what I am doing wrong here. I want to be able to use all processors of my machine.  Thanks !</p>""",azure-web-app-service
52446562,Is there a way do undo pipeline deletion in VSTS? <p>After a release pipeline is deleted  is there a way to undo that deletion? One of our critical pipelines was deleted and while we had backed up the definition  it would be nice to know if Azure DevOps has the undo functionality built in. </p>,azure-devops
57035835,"Azure Functions: how to efficiently send batch of messages to Service Bus using bindings? <p>I'm working with Azure Functions 2.0 and trying to send a collection of messages to Azure Service Bus Topic. Currently I'm using <code>IAsyncCollector&lt;T&gt;</code> as output binding :</p>  <pre><code>[FunctionName(\MyFunction\"")] public static async Task MyFunction([ServiceBus(MyTopicName  EntityType.Topic  Connection = ServiceBusConnection) outTopic]) {     var messages = await GetMessages();     foreach(var message in messages)     {         await outTopic.AddAsync(message);     } } </code></pre>  <p>Such approach is pretty convenient (declarative code  no boilterplate) but brings one significant issue: for large number of messages the performance is unacceptable. Is there any other recommended way to work with large batches that need to be sent to Azure Service Bus ?</p>""",azure-functions
43946750,"duplicate herocard response in proactive bot <p>I want to display an api response as a card  but the response duplicates - what am I doing wrong  is this a valid use of for hero card?</p>  <pre><code>bot.dialog('/receipt'  [     function(session){         bot.on('trigger'  function (message) {         var queuedMessage = message.value;         var msg = new builder.Message()              .address(queuedMessage.address)              .attachments([                 new builder.HeroCard(session)                     .title(\Good news - I can book this for you:\"")                     .subtitle(\""Customer: \"" + queuedMessage.name)                     .images([                         builder.CardImage.create(session  \""\"")                     ])                     .buttons([                         builder.CardAction.dialogAction(session  \""bookIt\""  \""\""  \""Book it?\"")                          builder.CardAction.dialogAction(session  \""help\""  \""\""  \""Start again?\"")             ])             ]);             session.send(msg);         })     }    ]); </code></pre>""",azure-functions
44898939,In VSTS  How to constraint/restrict a team member's working capacity in case working in multiple projects <p>Assume a team member A works with multiple projects/applications(P1 P2 P3). While doing Capacity planning  i'm able to allocate him with 8hrs per day in each project(P1 P2 P3). Is there any availability to freeze/constraint a team member's capacity to 8hrs in all projects combined(capacity should be restricted to 8hrs in combined). Any provision to create such a rule/restriction on account level?</p>,azure-devops
